id,title,creator,date,location,image,source,subject
Q29855478,Phèdre et Hippolyte,Pierre-Narcisse Guérin,1802,salle 701,https://commons.wikimedia.org/wiki/Special:FilePath/Ph%25C3%25A8dre%2520et%2520Hippolyte%2520par%2520Pierre-Narcisse%2520Gu%25C3%25A9rin%252C%25201802%2520-%2520Mus%25C3%25A9e%2520du%2520Louvre.jpg,https://www.wikidata.org/wiki/Q29855478,Phèdre
Q61638186,Gustava et Wilhelmina Armfelt,Jeanne-Élisabeth Chaudet,1802,Finlande,https://commons.wikimedia.org/wiki/Special:FilePath/Gustava%2520and%2520Wilhelmina%2520Armfelt%2520by%2520Chaudet.jpeg,https://www.wikidata.org/wiki/Q61638186,
Q61638186,Gustava et Wilhelmina Armfelt,Jeanne-Élisabeth Chaudet,1802,Finlande,https://commons.wikimedia.org/wiki/Special:FilePath/Gustava%2520and%2520Wilhelmina%2520Armfelt%2520by%2520Chaudet.jpeg,https://www.wikidata.org/wiki/Q61638186,
Q116307034,,Narcisse Garnier,1802,Geldersch Paysage et Châteaux,https://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%2520-%2520Portret%2520van%2520Gijsberta%2520Maria%2520Carolina%2520barones%2520van%2520Spaen%2520vrouwe%2520van%2520Rosande%2520-%2520GK%252019681%2520-%2520Geldersch%2520Landschap%2520en%2520Kasteelen.jpg,https://www.wikidata.org/wiki/Q116307034,
Q83200200,Bernardin de Saint-Pierre entouré de sa famille,Elizabeth Harvey,1803,,,https://www.wikidata.org/wiki/Q83200200,Virginie de Saint-Pierre
Q107349906,Portrait de la comtesse Mollien,Jean-Baptiste Greuze,1803,,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%2520Greuze%2520-%2520Portrait%2520of%2520the%2520Comtesse%2520de%2520Mollien.jpg,https://www.wikidata.org/wiki/Q107349906,Adèle-Rosalie Collart-Dutilleul
Q90922798,,Élisabeth Vigée Le Brun,1803,musée d'art de l'université de l'Indiana,https://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%2520Vigee-Lebrun%2520-%2520Portrait%2520of%2520Mrs.%2520Chinnery.jpg,https://www.wikidata.org/wiki/Q90922798,Margaret Chinnery
Q83200200,Bernardin de Saint-Pierre entouré de sa famille,Elizabeth Harvey,1803,,,https://www.wikidata.org/wiki/Q83200200,Désirée de Pelleport
Q29840528,Diane implorant Jupiter de ne pas l'assujettir aux lois de l'hymen,Pierre-Paul Prud'hon,1803,salle 347 - Salle de Diane,https://commons.wikimedia.org/wiki/Special:FilePath/Diane%2520implorant%2520Jupiter%2520de%2520ne%2520pas%2520l%2527assujettir%2520aux%2520lois%2520de%2520l%2527hymen%252C%2520Pierre-Paul%2520Prud%2527hon%2520-%2520Mus%25C3%25A9e%2520du%2520Louvre%2520Peintures%2520INV%252020115%2520-%2520Q29840528.jpg,https://www.wikidata.org/wiki/Q29840528,Diane
Q79416843,"Portrait de Pauline, princesse Borghèse",Robert Lefèvre,1803,musée national de Malmaison et Bois-Préau,https://commons.wikimedia.org/wiki/Special:FilePath/Pauline%2520Bonaparte%2520Lefevre.jpg,https://www.wikidata.org/wiki/Q79416843,Pauline Bonaparte
Q99293505,Portrait de Giuseppina Grassini,Élisabeth Vigée Le Brun,1803,musée Calvet,https://commons.wikimedia.org/wiki/Special:FilePath/Giuseppina%2520Grassini%252C%2520par%2520Elisabeth%2520Vig%25C3%25A9e-Lebrun.1803.%2520Mus%25C3%25A9e%2520Calvet%252C%2520Avignon.jpg,https://www.wikidata.org/wiki/Q99293505,Giuseppina Grassini
Q52225527,,Élisabeth Vigée Le Brun,1803,Knole House,https://commons.wikimedia.org/wiki/Special:FilePath/Vig%25C3%25A9e-LeBrun%2520-%2520Arabella%2520Diana%2520Cope%252C%2520Duchess%2520of%2520Dorset.jpg,https://www.wikidata.org/wiki/Q52225527,
Q106378550,,François-Guillaume Ménageot,1804,musée de l'Ermitage,,https://www.wikidata.org/wiki/Q106378550,Marie
Q29234574,Assomption de la Vierge Marie,Jean-Charles Nicaise Perrin,1804,basilique Notre-Dame des Tables,https://commons.wikimedia.org/wiki/Special:FilePath/Montpellier%2520N.D.des%2520Tables048%2520ch%25C5%2593ur08%2520ma%25C3%25AEtre-autel%2520%2526%2520retable%2520Assomption.jpg,https://www.wikidata.org/wiki/Q29234574,Marie
Q20184330,Portrait de Suzanne Le Peletier de Saint-Fargeau,Jacques-Louis David,1804,Getty Center,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%2520David%2520-%2520Suzanne%2520Le%2520Peletier%2520de%2520Saint-Fargeau%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q20184330,Suzanne-Louise Le Peletier de Saint-Fargeau
Q97775321,Autoportrait de l'artiste avec une petite fille,Isabelle Pinson,1804,,https://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%2520Pinson%2520-%2520Self-Portrait%2520at%2520an%2520Easel%2520and%2520With%2520a%2520Young%2520Girl.jpg,https://www.wikidata.org/wiki/Q97775321,Isabelle Pinson
Q43256515,Portrait de Marguerite Gérard,François Dumont,1804,Nationalmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Dumont%2520-%2520Marie-Nicole%2520Vestier-Dumont%252C%2520Presumed%2520Portrait%2520-%2520NMB%25202583%2520-%2520Nationalmuseum.jpg,https://www.wikidata.org/wiki/Q43256515,Marie-Nicole Vestier
Q29643498,Madame Louis-Charles Maigret,Martin Drolling,1804,réserves du musée du Louvre,https://commons.wikimedia.org/wiki/Special:FilePath/Martin%2520Drolling%2520-%2520Madame%2520Louis-Charles%2520Maigret.jpg,https://www.wikidata.org/wiki/Q29643498,Marie-Marguerite Quesnel
Q43256515,Portrait de Marguerite Gérard,François Dumont,1804,Nationalmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Dumont%2520-%2520Marie-Nicole%2520Vestier-Dumont%252C%2520Presumed%2520Portrait%2520-%2520NMB%25202583%2520-%2520Nationalmuseum.jpg,https://www.wikidata.org/wiki/Q43256515,Marguerite Gérard
Q3594075,Œdipe maudissant Polynice,Jacques-Augustin-Catherine Pajou,1804,musée Sainte-Croix,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%2520Augustin%2520Pajou%2520-%2520%25C5%2592dipe%2520maudissant%2520Polynice.jpg,https://www.wikidata.org/wiki/Q3594075,Antigone
Q19905488,,François Gérard,1804,Metropolitan Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Charles%2520Maurice%2520de%2520Talleyrand%2520P%25C3%25A9rigord%2520%25281761%25E2%2580%25931835%2529%2520MET%2520DT1994.jpg,https://www.wikidata.org/wiki/Q19905488,Catherine Noël Worlee
Q108037388,"Portrait de Madame Augustin, née Madeleine-Pauline du Cruet de Barailhon",Jeanne-Élisabeth Chaudet,1804,,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Augustin%252C%2520nee%2520Madeleine-Pauline%2520du%2520Cruet%2520de%2520Barailhon%2520by%2520Jeanne-Elisabeth%2520Chaudet%25202.jpg,https://www.wikidata.org/wiki/Q108037388,Pauline Augustin
Q134911555,Portrait d'Elisabeth de Montmorency,Adèle Romany,1804,château de Josselin,https://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%2520de%2520Montmorency%2520-%2520Duchesse%2520de%2520Rohan.jpg,https://www.wikidata.org/wiki/Q134911555,Anne Louise Élisabeth de Montmorency
Q83901200,Madame Cabanis (Charlotte-Félicité Grouchy),Anne-Louis Girodet,1804,Smith College Museum of Art,,https://www.wikidata.org/wiki/Q83901200,Charlotte de Grouchy
Q98637664,Madame Bocquet au châle vert,Anne-Louis Girodet,1804,,https://commons.wikimedia.org/wiki/Special:FilePath/GIRODET%2520Marie-Fran%25C3%25A7oise%2520Claudine%2520Bocquet%2520n%25C3%25A9e%2520Tricard%252C%2520in%2520a%2520Green%2520Shawl%252C%25201804.jpg,https://www.wikidata.org/wiki/Q98637664,Marie-Françoise-Claudine Tricard
Q99618382,Une jeune personne hésitant à toucher du piano devant sa famille,Adèle Romany,1804,Frances Lehman Loeb Art Center,https://commons.wikimedia.org/wiki/Special:FilePath/Adele%2520Romany%2520-%2520A%2520young%2520person%2520hesitating%2520to%2520play%2520the%2520piano%2520in%2520front%2520of%2520her%2520family.jpg,https://www.wikidata.org/wiki/Q99618382,Amélie-Justine Pontois
Q79900581,Portrait d'Anne Vallayer-Coster,François Dumont,1804,Cleveland Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Dumont%2520-%2520Portrait%2520of%2520Anne%2520Vallayer-Coster%2520-%25201943.639%2520-%2520Cleveland%2520Museum%2520of%2520Art.tif,https://www.wikidata.org/wiki/Q79900581,Anne Vallayer-Coster
Q104373269,"Portrait de Theresia Cabarrus (1773-1835), épouse Tallien, puis princesse de Caraman-Chimay",François Gérard,1805,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Gerard%2520-%2520Madame%2520Tallien.JPG,https://www.wikidata.org/wiki/Q104373269,Thérésa Tallien
Q23047604,Autoportrait,Henriette Lorimier,1805,musée Magnin,https://commons.wikimedia.org/wiki/Special:FilePath/Henriette%2520Lorimier.jpg,https://www.wikidata.org/wiki/Q23047604,Henriette Lorimier
Q111633169,Madame de Staël avec sa fille Albertine,Marguerite Gérard,1805,château de Coppet,https://commons.wikimedia.org/wiki/Special:FilePath/Mme%2520de%2520Sta%25C3%25ABl%2520avec%2520sa%2520fille%2520Albertine.png,https://www.wikidata.org/wiki/Q111633169,Germaine de Staël
Q94636963,Vénus blessée par Diomède remonte à l'Olympe,Jean-Auguste Dominique Ingres,1805,Kunstmuseum Bâle,https://commons.wikimedia.org/wiki/Special:FilePath/Jean%2520Auguste%2520Dominique%2520Ingres%2520-%2520Venus%252C%2520Injured%2520by%2520Diomedes%252C%2520Returns%2520to%2520OlympusFXD.jpg,https://www.wikidata.org/wiki/Q94636963,Vénus
Q15617847,Madame Rivière,Jean-Auguste Dominique Ingres,1805,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/Ingres%2520Madame%2520Rivi%25C3%25A8re%25201805.jpg,https://www.wikidata.org/wiki/Q15617847,Marie Françoise Rivière
Q104373526,Portrait de Madame Gohier,Jacques-Augustin-Catherine Pajou,1805,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Augustin%2520Pajou%2520-%2520Portrait%2520de%2520Madame%2520Gohier%2520-%2520P251%2520-%2520Mus%25C3%25A9e%2520Carnavalet.jpg,https://www.wikidata.org/wiki/Q104373526,Madeleine-Louise-Charlotte Dumoulin
Q104387206,"Le repas de mariage de Napoléon Ier aux Tuileries, le 2 avril 1810",Alexandre Dufay,1805,musée Carnavalet,https://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%2520Dufay%2520-%2520Le%2520repas%2520de%2520mariage%2520de%2520Napol%25C3%25A9on%2520Ier%2520aux%2520Tuileries%252C%2520le%25202%2520avril%25201810%2520-%2520P1844%2520-%2520Mus%25C3%25A9e%2520Carnavalet.jpg,https://www.wikidata.org/wiki/Q104387206,Marie-Louise d'Autriche
Q126908533,,Jean-Laurent Mosnier,1805,,,https://www.wikidata.org/wiki/Q126908533,Elisabeth Alexeïevna
Q94636963,Vénus blessée par Diomède remonte à l'Olympe,Jean-Auguste Dominique Ingres,1805,Kunstmuseum Bâle,https://commons.wikimedia.org/wiki/Special:FilePath/Jean%2520Auguste%2520Dominique%2520Ingres%2520-%2520Venus%252C%2520Injured%2520by%2520Diomedes%252C%2520Returns%2520to%2520OlympusFXD.jpg,https://www.wikidata.org/wiki/Q94636963,Iris
Q111633169,Madame de Staël avec sa fille Albertine,Marguerite Gérard,1805,château de Coppet,https://commons.wikimedia.org/wiki/Special:FilePath/Mme%2520de%2520Sta%25C3%25ABl%2520avec%2520sa%2520fille%2520Albertine.png,https://www.wikidata.org/wiki/Q111633169,Albertine de Broglie
Q18689474,Giuseppina Grassini dans le rôle de Zaïre,Élisabeth Vigée Le Brun,1805,musée des Beaux-Arts de Rouen,https://commons.wikimedia.org/wiki/Special:FilePath/Giuseppina%2520Grassini%2520par%2520Elisabeth%2520Vig%25C3%25A9e-Lebrun.%25201803.jpg,https://www.wikidata.org/wiki/Q18689474,Giuseppina Grassini
Q111458362,Portrait de Giuseppina Grassini,Marie-Guillemine Benoist,1805,musée des beaux-arts de Beaune,https://commons.wikimedia.org/wiki/Special:FilePath/Giuseppina%2520Grassini%2520par%2520Marie-Guilhelmine%2520Benoist%252C%2520Mus%25C3%25A9e%2520des%2520Beaux-Arts%2520de%2520Beaune.jpg,https://www.wikidata.org/wiki/Q111458362,Giuseppina Grassini
Q17341457,,Anne-Louis Girodet,1805,Rijksmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Hortense%2520de%2520Beauharnais.jpg,https://www.wikidata.org/wiki/Q17341457,Hortense de Beauharnais
Q89375428,Portrait en pied de S.M. l'Impératrice Joséphine,Jean-Antoine Laurent,1805,musée des Arts décoratifs de Strasbourg,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Antoine%2520Laurent%2520-%2520Full-length%2520portrait%2520of%2520Empress%2520Josephine%2520%2528Mus%25C3%25A9e%2520des%2520arts%2520d%25C3%25A9coratifs%2520de%2520Strasbourg%2529.jpg,https://www.wikidata.org/wiki/Q89375428,Joséphine de Beauharnais
Q18762449,L'Impératrice Joséphine,Pierre-Paul Prud'hon,1805,salle 701,https://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Paul%2520Prud%2527hon%2520-%2520The%2520Empress%2520Josephine%2520-%2520WGA18457.jpg,https://www.wikidata.org/wiki/Q18762449,Joséphine de Beauharnais
Q79151174,L'impératrice Joséphine,Robert Lefèvre,1805,musée napoléonien de Rome,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Jos%25C3%25A9phine%2520de%2520Beauharnais%2520%2528Robert%2520Lefevre%252C%2520c.1805%2529.jpg,https://www.wikidata.org/wiki/Q79151174,Joséphine de Beauharnais
Q65183602,L'Impératrice Joséphine en robe de cour à chérusques,Robert Lefèvre,1805,musée national de Malmaison et Bois-Préau,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%2520Lefevre%252003b.jpg,https://www.wikidata.org/wiki/Q65183602,Joséphine de Beauharnais
Q29862489,Le Sacre de Napoléon Ier,Jacques-Louis David,1805,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29862489,Joséphine de Beauharnais
Q19914030,,Joseph-Marie Bouton,1805,Metropolitan Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/A%2520Woman%2520Playing%2520a%2520Harp%2520MET%2520DP327724.jpg,https://www.wikidata.org/wiki/Q19914030,
Q61029317,Vierge à l'Enfant,Jean-Auguste Dominique Ingres,1806,musée Ingres-Bourdelle,https://commons.wikimedia.org/wiki/Special:FilePath/Ingres-%2520madona%2520after%2520raphael.jpg,https://www.wikidata.org/wiki/Q61029317,Marie
Q106925221,L'Envie veut arracher les ailes de la Renommée,François-Guillaume Ménageot,1806,,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois-Guillaume%2520M%25C3%25A9nageot%2520-%2520Envy%2520Plucking%2520the%2520Wings%2520of%2520Fame%2520-%2520WGA15026.jpg,https://www.wikidata.org/wiki/Q106925221,Renommée
Q117230985,Tête de femme et main d'homme,Jacques-Louis David,1806,musée Fabre,https://commons.wikimedia.org/wiki/Special:FilePath/Ad%25C3%25A9la%25C3%25AFde%2520de%2520Pyvart%2520de%2520Chastull%25C3%25A9%2520%25281769-1814%2529.jpg,https://www.wikidata.org/wiki/Q117230985,Adélaïde de La Rochefoucauld
Q106455515,"Vénus et l'Amour endormis, caressés et réveillés par les Zéphyrs",Pierre-Paul Prud'hon,1806,musée Condé,https://commons.wikimedia.org/wiki/Special:FilePath/Chantilly%2520%252860%2529%252C%2520mus%25C3%25A9e%2520Cond%25C3%25A9%252C%2520Pierre%2520Prud%2527hon%252C%2520Le%2520sommeil%2520de%2520Psych%25C3%25A9.jpg,https://www.wikidata.org/wiki/Q106455515,Vénus
Q119983791,,François Gérard,1806,château de Mannheim,https://commons.wikimedia.org/wiki/Special:FilePath/Gro%25C3%259Fherzogin%2520Stephanie%2520von%2520Baden.jpg,https://www.wikidata.org/wiki/Q119983791,Stéphanie de Beauharnais
Q24011,Mademoiselle Caroline Rivière,Jean-Auguste Dominique Ingres,1806,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/Mademoiselle%2520Caroline%2520Rivi%25C3%25A8re%2520-%2520Jean-Auguste-Dominique%2520Ingres%2520-%2520Mus%25C3%25A9e%2520du%2520Louvre%2520Peintures%2520MI%25201447.jpg,https://www.wikidata.org/wiki/Q24011,Caroline Rivière
Q58901714,Malvina pleurant la mort d'Oscar,Elizabeth Harvey,1806,musée des Arts décoratifs,https://commons.wikimedia.org/wiki/Special:FilePath/Malvina%2520Lamenting%2520the%2520Death%2520of%2520Oscar%2520by%2520Elizabeth%2520Harvey.jpg,https://www.wikidata.org/wiki/Q58901714,Malvina
Q98641264,Portrait de Madame Bertin de Veaux en buste,Anne-Louis Girodet,1806,Legion of Honor,https://commons.wikimedia.org/wiki/Special:FilePath/Girodet-Trioson%2520-%2520Madame%2520Bertin%2520de%2520Veaux%2520en%2520buste%2520%25281806%2529.jpg,https://www.wikidata.org/wiki/Q98641264,Augustine Bocquet
Q98641264,Portrait de Madame Bertin de Veaux en buste,Anne-Louis Girodet,1806,château de Grand'maisons,https://commons.wikimedia.org/wiki/Special:FilePath/Girodet-Trioson%2520-%2520Madame%2520Bertin%2520de%2520Veaux%2520en%2520buste%2520%25281806%2529.jpg,https://www.wikidata.org/wiki/Q98641264,Augustine Bocquet
Q97654648,Portrait présumé de la cantatrice Carolina Bianchi,Joseph-Marie Bouton,1806,musée Cognacq-Jay,https://commons.wikimedia.org/wiki/Special:FilePath/Carolina%2520Crespi%2520by%2520Bouton.jpg,https://www.wikidata.org/wiki/Q97654648,Carolina Crespi
Q65097422,"Elisa Bonaparte-Bacciocchi, grande duchesse de Toscane",Guillaume Guillon Lethière,1806,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%2520Guillon-Lethi%25C3%25A8re%2520-%2520Elisa%2520Bonaparte.jpg,https://www.wikidata.org/wiki/Q65097422,Élisa Bonaparte
Q111159651,"Portrait d'Élisa Bonaparte, grande-duchesse de Toscane",Marie-Guillemine Benoist,1806,musée du palais Mansi,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Guilhelmine%2520Benoist%2520-%2520Portrait%2520of%2520Elisa%2520Bonaparte.jpg,https://www.wikidata.org/wiki/Q111159651,Élisa Bonaparte
Q107653682,Portrait de l'auteur,Lucile Foullon-Vachot,1806,,https://commons.wikimedia.org/wiki/Special:FilePath/Lucile%2520Foullon%2520-%2520Self-portrait%25201806%2520%2528a%2529.jpg,https://www.wikidata.org/wiki/Q107653682,Lucile Foullon-Vachot
Q29842646,Diane rendant à Aricie Hippolyte ressuscite par Esculape,Léonor Mérimée,1806,salle 347 - Salle de Diane,https://commons.wikimedia.org/wiki/Special:FilePath/Salle%2520de%2520Diane%2520%2528Louvre%2529%2520-%2520Diane%2520rendant%2520%25C3%25A0%2520Aricie%2520Hippolyte%2520ressuscit%25C3%25A9%2520par%2520Esculape.jpg,https://www.wikidata.org/wiki/Q29842646,Diane
Q29842646,Diane rendant à Aricie Hippolyte ressuscite par Esculape,Léonor Mérimée,1806,salle 347 - Salle de Diane,https://commons.wikimedia.org/wiki/Special:FilePath/Salle%2520de%2520Diane%2520%2528Louvre%2529%2520-%2520Diane%2520rendant%2520%25C3%25A0%2520Aricie%2520Hippolyte%2520ressuscit%25C3%25A9%2520par%2520Esculape.jpg,https://www.wikidata.org/wiki/Q29842646,Aricie
Q29842646,Diane rendant à Aricie Hippolyte ressuscite par Esculape,Léonor Mérimée,1806,salle 347 - Salle de Diane,https://commons.wikimedia.org/wiki/Special:FilePath/Salle%2520de%2520Diane%2520%2528Louvre%2529%2520-%2520Diane%2520rendant%2520%25C3%25A0%2520Aricie%2520Hippolyte%2520ressuscit%25C3%25A9%2520par%2520Esculape.jpg,https://www.wikidata.org/wiki/Q29842646,Hippolyte
Q113187025,Marie-Laetitia Murat portant un buste de Napoléon Ier,Jeanne-Élisabeth Chaudet,1806,musée national du Château de Fontainebleau,https://commons.wikimedia.org/wiki/Special:FilePath/Jeanne-Elisabeth%2520Chaudet%2520-%2520Letizia%2520Murat%2520carrying%2520a%2520bust%2520of%2520her%2520oncle%2520Napoleon%2520%2528Fontainebleau%2529.jpg,https://www.wikidata.org/wiki/Q113187025,Letizia Murat
Q55171381,Marie-Laëtitia Murat portant un buste de Napoléon Ier,Jeanne-Élisabeth Chaudet,1806,palais Fesch,https://commons.wikimedia.org/wiki/Special:FilePath/Jeanne-%25C3%25A9lisabeth%2520chaudet-husson%252C%2520maria-letizia%2520murat%2520con%2520un%2520busto%2520di%2520napoleone%252C%252001%2520%2528cropped%2529.jpg,https://www.wikidata.org/wiki/Q55171381,Letizia Murat
Q107417264,,Robert Lefèvre,1806,Apsley House,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%2520Lef%25C3%25A8vre%2520%25281755-1830%2529%2520-%2520Pauline%2520Bonaparte%2520%25281780%25E2%2580%25931825%2529%252C%2520Princess%2520Borghese%2520-%2520WM.1519-1948%2520-%2520Apsley%2520House.jpg,https://www.wikidata.org/wiki/Q107417264,Pauline Bonaparte
Q59248203,"Marie-Pauline Bonaparte, Princesse Borghese, duchesse de Guastalla (1780-1825)",Robert Lefèvre,1806,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%2520Lef%25C3%25A8vre%2520-%2520Princess%2520Pauline%2520Borghese%2520-%2520WGA12631.jpg,https://www.wikidata.org/wiki/Q59248203,Pauline Bonaparte
